# Temporary trajectory realization generation debug export
# RealizationNumberOneBased	21
# RealizationIndexZeroBased	20
# NormalizedGaussian	0.77762773192494916	-0.21829115994370557	-0.40452649651302192
Stage	StationIndex	CandidateIndex	Selected	SmoothnessScore	ReferenceMD	ReferenceIncl	ReferenceAz	ReferenceX	ReferenceY	ReferenceZ	MD	Abscissa	Incl	Az	X	Y	Z	TVD	North	East	DLS	BUR	TUR	VSect
incremental-md-incl-az-selected	9		True	0.0061674514011136302	300.77999999999997	0.1954768762233649	2.5080381351158514	6535273.0575872613	328663.94071655063	300.01399086828519	301.33441847412161	301.33441847412161	0.20630637518227396	2.5414544538628401	6535273.7824742002	328663.09796686762	300.59953878089954	300.59953878089954	6535273.7824742002	328663.09796686762	0.0022658547893198203	0.0022401502819457964	-0.0016613953025768069	13.477731527318202
raw-covariance-spherical-candidate	10	0	False		350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287					6535266.0021421649	328669.80053004273	348.60840091547664	348.60840091547664	6535266.0021421649	328669.80053004273				
incremental-md-incl-az-candidate	10	0	False	0.0010415161758157154	350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287	350.43378823842124	350.43378823842124	0.21755122338437843	2.3251680869290561	6535266.0021421649	328669.80053004273	348.60840091547664	348.60840091547664	6535266.0021421649	328669.80053004273	0.00095249303630647053	0.00032403063549291122	-0.0041497671744217257	23.747002178015322
raw-covariance-spherical-candidate	10	1	False		350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287					6535263.98392497	328671.15829804493	348.56080208541118	348.56080208541118	6535263.98392497	328671.15829804493				
incremental-md-incl-az-candidate	10	1	False	0.0047565024690735536	350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287	350.97154778715191	350.97154778715191	0.31221607311550659	2.394419559307885	6535263.98392497	328671.15829804493	348.56080208541118	348.56080208541118	6535263.98392497	328671.15829804493	0.0022593867253186259	0.0021766233604725294	-0.0019725994170105565	26.165540861670038
raw-covariance-spherical-candidate	10	2	False		350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287					6535265.9911985584	328669.80839334731	349.29671864880436	349.29671864880436	6535265.9911985584	328669.80839334731				
incremental-md-incl-az-candidate	10	2	False	0.0010748215210342194	350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287	351.10972277963816	351.10972277963816	0.21231794862127615	2.3228304748659743	6535265.9911985584	328669.80839334731	349.29671864880436	349.29671864880436	6535265.9911985584	328669.80839334731	0.00091879208817582817	0.0002165907902362818	-0.0042372404770230077	23.760425710612353
raw-covariance-spherical-candidate	10	3	False		350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287					6535265.2879146989	328668.73891319276	348.60917322158684	348.60917322158684	6535265.2879146989	328668.73891319276				
incremental-md-incl-az-candidate	10	3	False	7.1704383319937115E-05	350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287	350.41513335550405	350.41513335550405	0.21229967508749431	2.5689433633083532	6535265.2879146989	328668.73891319276	348.60917322158684	348.60917322158684	6535265.2879146989	328668.73891319276	0.00016867117924046382	0.00012365286354565352	0.00054443349202237812	23.674682864079774
raw-covariance-spherical-candidate	10	4	False		350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287					6535263.9729813635	328671.16616134951	349.2491198187389	349.2491198187389	6535263.9729813635	328671.16616134951				
incremental-md-incl-az-candidate	10	4	False	0.0041886218217686011	350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287	351.6382249619773	351.6382249619773	0.30574044978375958	2.3933293077900846	6535263.9729813635	328671.16616134951	349.2491198187389	349.2491198187389	6535263.9729813635	328671.16616134951	0.0021075672949803733	0.0020197153477841123	-0.0020005168646086702	26.178987839630334
raw-covariance-spherical-candidate	10	5	False		350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287					6535263.2696975041	328670.09668119496	348.56157439152139	348.56157439152139	6535263.2696975041	328670.09668119496				
incremental-md-incl-az-candidate	10	5	False	0.0038107159767172272	350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287	350.95308719093975	350.95308719093975	0.30867085793863536	2.5628542867009796	6535263.2696975041	328670.09668119496	348.56157439152139	348.56157439152139	6535263.2696975041	328670.09668119496	0.0020658320199503071	0.0020639354386564612	0.0002913207148846908	26.107081316533652
raw-covariance-spherical-candidate	10	6	False		350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287					6535265.2769710924	328668.74677649734	349.29749095491457	349.29749095491457	6535265.2769710924	328668.74677649734				
incremental-md-incl-az-candidate	10	6	False	0.00013384889653722531	350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287	351.09132737704306	351.09132737704306	0.20708123884193097	2.5691826965599462	6535265.2769710924	328668.74677649734	349.29749095491457	349.29749095491457	6535265.2769710924	328668.74677649734	0.00011541848565661066	1.7121520676233182E-05	0.0005551510829704398	23.688149410517902
raw-covariance-spherical-candidate	10	7	False		350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287					6535263.2587538976	328670.10454449954	349.24989212484911	349.24989212484911	6535263.2587538976	328670.10454449954				
incremental-md-incl-az-candidate	10	7	False	0.0032701228431794016	350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287	351.62001652421429	351.62001652421429	0.30221531488235209	2.5629683450143737	6535263.2587538976	328670.10454449954	349.24989212484911	349.24989212484911	6535263.2587538976	328670.10454449954	0.0019102123401805512	0.0019081946904975222	0.00029490270114784778	26.120548425459937
incremental-md-incl-az-candidate-selected	10	3	True	7.1704383319937115E-05	350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287	350.41513335550405	350.41513335550405	0.21229967508749431	2.5689433633083532	6535265.2879146989	328668.73891319276	348.60917322158684	348.60917322158684	6535265.2879146989	328668.73891319276	0.00016867117924046382	0.00012365286354565352	0.00054443349202237812	23.674682864079774
incremental-md-incl-az-selected	10		True	0.00083680661538322414	350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287	350.41513335550405	350.41513335550405	0.21229967508749431	2.5689433633083532	6535265.2879146989	328668.73891319276	348.60917322158684	348.60917322158684	6535265.2879146989	328668.73891319276	0.00016867117924046382	0.00012365286354565352	0.00054443349202237812	23.674682864079774
raw-covariance-spherical-candidate	11	0	False		400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392					6535257.1116591012	328675.49492323771	397.41467237090302	397.41467237090302	6535257.1116591012	328675.49492323771				
incremental-md-incl-az-candidate	11	0	False	0.0019950931559569174	400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392	400.36501643339432	400.36501643339432	0.21850306749982296	2.3364115151826192	6535257.1116591012	328675.49492323771	397.41467237090302	397.41467237090302	6535257.1116591012	328675.49492323771	0.0010005252773471103	0.00023510228643053299	-0.0044864033873714959	34.281040736926634
raw-covariance-spherical-candidate	11	1	False		400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392					6535254.8313747765	328676.95527775714	397.36792249218655	397.36792249218655	6535254.8313747765	328676.95527775714				
incremental-md-incl-az-candidate	11	1	False	0.0078582439900325429	400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392	400.98346458824756	400.98346458824756	0.32170281325766725	2.4134335415204742	6535254.8313747765	328676.95527775714	397.36792249218655	397.36792249218655	6535254.8313747765	328676.95527775714	0.0023045092741268993	0.0022118574234952781	-0.0020458974142822939	36.973099078175302
raw-covariance-spherical-candidate	11	2	False		400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392					6535257.100259996	328675.50162995479	398.18017996340569	398.18017996340569	6535257.100259996	328675.50162995479				
incremental-md-incl-az-candidate	11	2	False	0.0019424889676431523	400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392	401.116037038321	401.116037038321	0.21262353194701752	2.3336713625625807	6535257.100259996	328675.50162995479	398.18017996340569	398.18017996340569	6535257.100259996	328675.50162995479	0.00097637198880160848	0.00011832724030047537	-0.0045927024766356794	34.294100340460673
raw-covariance-spherical-candidate	11	3	False		400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392					6535256.339174944	328674.2886906385	397.41373734695861	397.41373734695861	6535256.339174944	328674.2886906385				
incremental-md-incl-az-candidate	11	3	False	2.2728909808145126E-05	400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392	400.34284940474669	400.34284940474669	0.21276389610118024	2.6039611896339991	6535256.339174944	328674.2886906385	397.41373734695861	397.41373734695861	6535256.339174944	328674.2886906385	0.00014822848908230461	1.1826409182513764E-05	0.00069972702356757566	34.204638842111983
raw-covariance-spherical-candidate	11	4	False		400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392					6535254.8199756714	328676.96198447421	398.13343008468922	398.13343008468922	6535254.8199756714	328676.96198447421				
incremental-md-incl-az-candidate	11	4	False	0.007043455380238095	400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392	401.72286285716814	401.72286285716814	0.31435063122002216	2.4122510399939694	6535254.8199756714	328676.96198447421	398.13343008468922	398.13343008468922	6535254.8199756714	328676.96198447421	0.0021362760514989001	0.0020374650042342957	-0.0020769566751788204	36.986206022044428
raw-covariance-spherical-candidate	11	5	False		400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392					6535254.0588906193	328675.74904515792	397.36698746824214	397.36698746824214	6535254.0588906193	328675.74904515792				
incremental-md-incl-az-candidate	11	5	False	0.005929777505521816	400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392	400.96156025671803	400.96156025671803	0.31794802480859219	2.5933217722415103	6535254.0588906193	328675.74904515792	397.36698746824214	397.36698746824214	6535254.0588906193	328675.74904515792	0.002093793998665037	0.0020913172716519046	0.00032567053427356996	36.912240491898018
raw-covariance-spherical-candidate	11	6	False		400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392					6535256.3277758388	328674.29539735557	398.17924493946128	398.17924493946128	6535256.3277758388	328674.29539735557				
incremental-md-incl-az-candidate	11	6	False	1.9303612422749694E-05	400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392	401.09420757789968	401.09420757789968	0.20690363785107779	2.6045084565318515	6535256.3277758388	328674.29539735557	398.17924493946128	398.17924493946128	6535256.3277758388	328674.29539735557	0.0001806993855635772	-0.00010390298203766246	0.00071965546784014123	34.217860973400263
raw-covariance-spherical-candidate	11	7	False		400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392					6535254.0474915141	328675.755751875	398.13249506074482	398.13249506074482	6535254.0474915141	328675.755751875				
incremental-md-incl-az-candidate	11	7	False	0.0051612916416117205	400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392	401.70128531671884	401.70128531671884	0.31062143998292396	2.5935898317796635	6535254.0474915141	328675.755751875	398.13249506074482	398.13249506074482	6535254.0474915141	328675.755751875	0.0019210025710902046	0.0019183234777453428	0.00033181533876103231	36.92546165124223
incremental-md-incl-az-candidate-selected	11	6	True	1.9303612422749694E-05	400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392	401.09420757789968	401.09420757789968	0.20690363785107779	2.6045084565318515	6535256.3277758388	328674.29539735557	398.17924493946128	398.17924493946128	6535256.3277758388	328674.29539735557	0.0001806993855635772	-0.00010390298203766246	0.00071965546784014123	34.217860973400263
incremental-md-incl-az-selected	11		True	0.0010043085143385153	400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392	401.09420757789968	401.09420757789968	0.20690363785107779	2.6045084565318515	6535256.3277758388	328674.29539735557	398.17924493946128	398.17924493946128	6535256.3277758388	328674.29539735557	0.0001806993855635772	-0.00010390298203766246	0.00071965546784014123	34.217860973400263
raw-covariance-spherical-candidate	12	0	False		450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489					6535247.8405770333	328680.38419013511	446.22403379280212	446.22403379280212	6535247.8405770333	328680.38419013511				
incremental-md-incl-az-candidate	12	0	False	0.0016167546443924818	450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489	450.26436612424021	450.26436612424021	0.22265832779571151	2.4400017024290648	6535247.8405770333	328680.38419013511	446.22403379280212	446.22403379280212	6535247.8405770333	328680.38419013511	0.00078062659658038522	0.00037549325962726865	-0.0030992450049893705	44.66323990741671
raw-covariance-spherical-candidate	12	1	False		450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489					6535245.2823248198	328681.92182731658	446.20559009451148	446.20559009451148	6535245.2823248198	328681.92182731658				
incremental-md-incl-az-candidate	12	1	False	0.0087723453175613253	450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489	450.9988627963358	450.9988627963358	0.33887842020666442	2.4957848580041153	6535245.2823248198	328681.92182731658	446.20559009451148	446.20559009451148	6535245.2823248198	328681.92182731658	0.0027052508065402614	0.0026678860897855206	-0.0013478613905881787	47.640395091901873
raw-covariance-spherical-candidate	12	2	False		450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489					6535247.8358578077	328680.38644981122	447.0670064465956	447.0670064465956	6535247.8358578077	328680.38644981122				
incremental-md-incl-az-candidate	12	2	False	0.001588402643307063	450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489	451.08918123524666	451.08918123524666	0.21571478516932602	2.4376575550385589	6535247.8358578077	328680.38644981122	447.0670064465956	447.0670064465956	6535247.8358578077	328680.38644981122	0.00072092883568552883	0.00023201891917179474	-0.0031889114288308207	44.6683916711631
raw-covariance-spherical-candidate	12	3	False		450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489					6535247.0225986307	328679.02326295426	446.22310259934483	446.22310259934483	6535247.0225986307	328679.02326295426				
incremental-md-incl-az-candidate	12	3	False	3.4191167993413707E-05	450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489	450.26074720160744	450.26074720160744	0.22181282350574347	2.7340382357731388	6535247.0225986307	328679.02326295426	446.22310259934483	446.22310259934483	6535247.0225986307	328679.02326295426	0.00063657624356710553	0.00033742066462560949	0.0024536229950022914	44.655247427499631
raw-covariance-spherical-candidate	12	4	False		450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489					6535245.2776055941	328681.92408699269	447.04856274830496	447.04856274830496	6535245.2776055941	328681.92408699269				
incremental-md-incl-az-candidate	12	4	False	0.0077330312198291562	450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489	451.8084847106864	451.8084847106864	0.3301270128667691	2.4948255413830185	6535245.2776055941	328681.92408699269	447.04856274830496	447.04856274830496	6535245.2776055941	328681.92408699269	0.0024931351501408143	0.0024531680806183509	-0.0013716011175279874	47.645562489861589
raw-covariance-spherical-candidate	12	5	False		450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489					6535244.4643464172	328680.56090013572	446.20465890105419	446.20465890105419	6535244.4643464172	328680.56090013572				
incremental-md-incl-az-candidate	12	5	False	0.0072184783170842204	450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489	450.99529097662423	450.99529097662423	0.33834438552388912	2.687358814354607	6535244.4643464172	328680.56090013572	446.20465890105419	446.20465890105419	6535244.4643464172	328680.56090013572	0.0026695519071545382	0.0026475903764200392	0.0010295073161969981	47.634175024897559
raw-covariance-spherical-candidate	12	6	False		450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489					6535247.0178794051	328679.02552263037	447.06607525313831	447.06607525313831	6535247.0178794051	328679.02552263037				
incremental-md-incl-az-candidate	12	6	False	3.537361837291364E-05	450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489	451.08561971273019	451.08561971273019	0.21487182895430015	2.7360517528066604	6535247.0178794051	328679.02552263037	447.06607525313831	447.06607525313831	6535247.0178794051	328679.02552263037	0.00057295168041154735	0.00019409481638865689	0.0025282265762704981	44.660478304414895
raw-covariance-spherical-candidate	12	7	False		450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489					6535244.4596271915	328680.56315981183	447.04763155484767	447.04763155484767	6535244.4596271915	328680.56315981183				
incremental-md-incl-az-candidate	12	7	False	0.0062068867672946393	450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489	451.80496817373273	451.80496817373273	0.32959689687755084	2.6881927481427983	6535244.4596271915	328680.56315981183	447.04763155484767	447.04763155484767	6535244.4596271915	328680.56315981183	0.0024566801844849119	0.0024331067137450813	0.0010489758446752262	47.639403303599998
incremental-md-incl-az-candidate-selected	12	3	True	3.4191167993413707E-05	450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489	450.26074720160744	450.26074720160744	0.22181282350574347	2.7340382357731388	6535247.0225986307	328679.02326295426	446.22310259934483	446.22310259934483	6535247.0225986307	328679.02326295426	0.00063657624356710553	0.00033742066462560949	0.0024536229950022914	44.655247427499631
incremental-md-incl-az-selected	12		True	0.0034276690677279018	450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489	450.26074720160744	450.26074720160744	0.22181282350574347	2.7340382357731388	6535247.0225986307	328679.02326295426	446.22310259934483	446.22310259934483	6535247.0225986307	328679.02326295426	0.00063657624356710553	0.00033742066462560949	0.0024536229950022914	44.655247427499631
raw-covariance-spherical-candidate	13	0	False		500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325					6535238.1914686998	328684.69446524297	495.00534273455088	495.00534273455088	6535238.1914686998	328684.69446524297				
incremental-md-incl-az-candidate	13	0	False	0.002933404642649573	500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325	500.17028517741585	500.17028517741585	0.20793260529110799	2.3965924310112627	6535238.1914686998	328684.69446524297	495.00534273455088	495.00534273455088	6535238.1914686998	328684.69446524297	0.0014610826980923424	-3.4941742901861694E-05	-0.0070755796091503953	55.15055072259878
raw-covariance-spherical-candidate	13	1	False		500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325					6535235.3478066484	328686.29250633199	495.03415886702027	495.03415886702027	6535235.3478066484	328686.29250633199				
incremental-md-incl-az-candidate	13	1	False	0.0097021648073628564	500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325	501.0071384261359	501.0071384261359	0.33141590521028602	2.4839151663639409	6535235.3478066484	328686.29250633199	495.03415886702027	495.03415886702027	6535235.3478066484	328686.29250633199	0.0025296266173514465	0.0022893274072843806	-0.0033071870541689918	58.408162286425807
raw-covariance-spherical-candidate	13	2	False		500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325					6535238.1983268159	328684.69007178169	495.92576804815593	495.92576804815593	6535238.1983268159	328684.69007178169				
incremental-md-incl-az-candidate	13	2	False	0.0029980102508894158	500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325	501.06961259543112	501.06961259543112	0.20012148493513846	2.3898173216505931	6535238.1983268159	328684.69007178169	495.92576804815593	495.92576804815593	6535238.1983268159	328684.69007178169	0.0014733560655413626	-0.00017817609356540753	-0.0073572845869840364	55.14240602026662
raw-covariance-spherical-candidate	13	3	False		500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325					6535237.3369778497	328683.17394268449	495.00445166924118	495.00445166924118	6535237.3369778497	328683.17394268449				
incremental-md-incl-az-candidate	13	3	False	5.6069896997246182E-05	500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325	500.1679403878386	500.1679403878386	0.20368180429861674	2.7396515179309322	6535237.3369778497	328683.17394268449	495.00445166924118	495.00445166924118	6535237.3369778497	328683.17394268449	0.00036406869768057509	-0.000363226791816329	0.00012233254795823711	55.192770482607457
raw-covariance-spherical-candidate	13	4	False		500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325					6535235.3546647644	328686.28811287071	495.95458418062532	495.95458418062532	6535235.3546647644	328686.28811287071				
incremental-md-incl-az-candidate	13	4	False	0.0085554921491387548	500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325	501.8875824013877	501.8875824013877	0.32148785378063355	2.4809183165816009	6535235.3546647644	328686.28811287071	495.95458418062532	495.95458418062532	6535235.3546647644	328686.28811287071	0.0023223014094522661	0.0020612313260837123	-0.0033855801461424306	58.400018252027614
raw-covariance-spherical-candidate	13	5	False		500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325					6535234.4933157982	328684.77198377351	495.03326780171056	495.03326780171056	6535234.4933157982	328684.77198377351				
incremental-md-incl-az-candidate	13	5	False	0.0068644752533610909	500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325	501.00461040342628	501.00461040342628	0.328788460543669	2.6960202660279227	6535234.4933157982	328684.77198377351	495.03326780171056	495.03326780171056	6535234.4933157982	328684.77198377351	0.0021176026514494418	0.0021111557114483759	-0.00051135174903294001	58.44041044267211
raw-covariance-spherical-candidate	13	6	False		500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325					6535237.3438359657	328683.16954922321	495.92487698284623	495.92487698284623	6535237.3438359657	328683.16954922321				
incremental-md-incl-az-candidate	13	6	False	0.0001604488673263571	500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325	501.06707819189938	501.06707819189938	0.19572225351245415	2.7400394286789145	6535237.3438359657	328683.16954922321	495.92487698284623	495.92487698284623	6535237.3438359657	328683.16954922321	0.00051411081948650331	-0.00051345355442100615	0.0001336321338918367	55.1847363300936
raw-covariance-spherical-candidate	13	7	False		500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325					6535234.5001739142	328684.76759031223	495.95369311531562	495.95369311531562	6535234.5001739142	328684.76759031223				
incremental-md-incl-az-candidate	13	7	False	0.005755371533947895	500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325	501.88487602432917	501.88487602432917	0.31879253471243985	2.6956944084467018	6535234.5001739142	328684.76759031223	495.95369311531562	495.95369311531562	6535234.5001739142	328684.76759031223	0.0018886857460431307	0.0018815839962271763	-0.0005220858994459121	58.432345001952513
incremental-md-incl-az-candidate-selected	13	3	True	5.6069896997246182E-05	500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325	500.1679403878386	500.1679403878386	0.20368180429861674	2.7396515179309322	6535237.3369778497	328683.17394268449	495.00445166924118	495.00445166924118	6535237.3369778497	328683.17394268449	0.00036406869768057509	-0.000363226791816329	0.00012233254795823711	55.192770482607457
incremental-md-incl-az-selected	13		True	0.00084967794396182338	500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325	500.1679403878386	500.1679403878386	0.20368180429861674	2.7396515179309322	6535237.3369778497	328683.17394268449	495.00445166924118	495.00445166924118	6535237.3369778497	328683.17394268449	0.00036406869768057509	-0.000363226791816329	0.00012233254795823711	55.192770482607457
raw-covariance-spherical-candidate	14	0	False		550.77999999999997	0.22863813201125716	2.7750735106709841	6535226.143555792	328688.70657152386	544.26533894124714					6535228.134599709	328688.7260909098	543.69713017389711	543.69713017389711	6535228.134599709	328688.7260909098				
incremental-md-incl-az-candidate	14	0	False	0.0023525145384872825	550.77999999999997	0.22863813201125716	2.7750735106709841	6535226.143555792	328688.70657152386	544.26533894124714	550.04134154885458	550.04134154885458	0.23445831155459232	2.4761143696769561	6535228.134599709	328688.7260909098	543.69713017389711	543.69713017389711	6535228.134599709	328688.7260909098	0.0012984341640776666	0.00075369534456859455	-0.0045511079882043504	65.940333618564978
raw-covariance-spherical-candidate	14	1	False		550.77999999999997	0.22863813201125716	2.7750735106709841	6535226.143555792	328688.70657152386	544.26533894124714					6535225.0111069018	328690.3863252725	543.83698751693976	543.83698751693976	6535225.0111069018	328690.3863252725				
incremental-md-incl-az-candidate	14	1	False	0.011899429873756029	550.77999999999997	0.22863813201125716	2.7750735106709841	6535226.143555792	328688.70657152386	544.26533894124714	551.109136170581	551.109136170581	0.36781279438550657	2.5405891041023043	6535225.0111069018	328690.3863252725	543.83698751693976	543.83698751693976	6535225.0111069018	328690.3863252725	0.0033901885790502419	0.0032970485941752337	-0.0021948330955812168	69.473721334019402
raw-covariance-spherical-candidate	14	2	False		550.77999999999997	0.22863813201125716	2.7750735106709841	6535226.143555792	328688.70657152386	544.26533894124714					6535228.1692524636	328688.70727976959	544.69435010989343	544.69435010989343	6535228.1692524636	328688.70727976959				
incremental-md-incl-az-candidate	14	2	False	0.0023317894865915179	550.77999999999997	0.22863813201125716	2.7750735106709841	6535226.143555792	328688.70657152386	544.26533894124714	551.00635040686961	551.00635040686961	0.22457489261685459	2.4704674860865938	6535228.1692524636	328688.70727976959	544.69435010989343	544.69435010989343	6535228.1692524636	328688.70727976959	0.0011935803538981802	0.00055094015170842336	-0.0047546381071850163	65.90094530618282
raw-covariance-spherical-candidate	14	3	False		550.77999999999997	0.22863813201125716	2.7750735106709841	6535226.143555792	328688.70657152386	544.26533894124714					6535227.2413519276	328687.04562891542	543.69647042955819	543.69647042955819	6535227.2413519276	328687.04562891542				
incremental-md-incl-az-candidate	14	3	False	3.8331726863627402E-05	550.77999999999997	0.22863813201125716	2.7750735106709841	6535226.143555792	328688.70657152386	544.26533894124714	550.04832946022145	550.04832946022145	0.23358389701844259	2.8066194204501045	6535227.2413519276	328687.04562891542	543.69647042955819	543.69647042955819	6535227.2413519276	328687.04562891542	0.00066614456145626909	0.00060833997972131737	0.0011726327355798816	66.005338032892752
raw-covariance-spherical-candidate	14	4	False		550.77999999999997	0.22863813201125716	2.7750735106709841	6535226.143555792	328688.70657152386	544.26533894124714					6535225.0457596565	328690.36751413229	544.83420745293608	544.83420745293608	6535225.0457596565	328690.36751413229				
