# Temporary trajectory realization generation debug export
# Realization	21
# NormalizedGaussian	0.73350057313089556	-0.2638099304028626	-2.1635738261931472
Stage	StationIndex	CandidateIndex	Selected	SmoothnessScore	ReferenceMD	ReferenceIncl	ReferenceAz	ReferenceX	ReferenceY	ReferenceZ	MD	Abscissa	Incl	Az	X	Y	Z	TVD	North	East	DLS	BUR	TUR	VSect
incremental-md-incl-az-candidate	10	2	False	0.030335156306506975	350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287	351.62878253012002	351.62878253012002	0.242592096815512	1.4993810898392859	6535267.4856719803	328672.15591006173	349.36545408534749	349.36545408534749	6535267.4856719803	328672.15591006173	0.0062407662716421706	0.0039370714880110347	-0.020157271379495079	24.470707787603583
raw-covariance-spherical-candidate	10	3	False		350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287					6535263.6789157949	328666.46844419889	348.53773674822816	348.53773674822816	6535263.6789157949	328666.46844419889				
incremental-md-incl-az-candidate	10	3	False	0.012563554548961733	350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287	350.66889215880099	350.66889215880099	0.15311900735790751	3.1222475270243089	6535263.6789157949	328666.46844419889	348.53773674822816	348.53773674822816	6535263.6789157949	328666.46844419889	0.0020668698807607866	-0.0015527709498530662	0.0089438673566810678	24.508813929643466
raw-covariance-spherical-candidate	10	4	False		350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287					6535265.5819802675	328673.43663034338	349.32055629209759	349.32055629209759	6535265.5819802675	328673.43663034338				
incremental-md-incl-az-candidate	10	4	False	0.024193508106172223	350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287	352.01447739414192	352.01447739414192	0.30153747605059616	1.7764856500520052	6535265.5819802675	328673.43663034338	349.32055629209759	349.32055629209759	6535265.5819802675	328673.43663034338	0.0057978198020068473	0.0038753332424423803	-0.014520307488807838	26.626813706448267
raw-covariance-spherical-candidate	10	5	False		350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287					6535261.7752240822	328667.74916448054	348.49283895497825	348.49283895497825	6535261.7752240822	328667.74916448054				
incremental-md-incl-az-candidate	10	5	False	0.0015471006547933196	350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287	351.06406170394018	351.06406170394018	0.24028180549745942	2.8989935189324294	6535261.7752240822	328667.74916448054	348.49283895497825	348.49283895497825	6535261.7752240822	328667.74916448054	0.00029986426832031204	0.00014557239605972327	0.0011016172162037208	26.654057823907443
raw-covariance-spherical-candidate	10	6	False		350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287					6535263.665690193	328666.47794718476	349.36958469558004	349.36958469558004	6535263.665690193	328666.47794718476				
incremental-md-incl-az-candidate	10	6	False	0.013092831857068634	350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287	351.49081315140387	351.49081315140387	0.14705235084197349	3.1271197284902952	6535263.665690193	328666.47794718476	349.36958469558004	349.36958469558004	6535263.665690193	328666.47794718476	0.0021386973663311904	-0.00164759928037439	0.0093064880290594232	24.523571985413323
raw-covariance-spherical-candidate	10	7	False		350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287					6535261.7619984802	328667.75866746641	349.32468690233014	349.32468690233014	6535261.7619984802	328667.75866746641				
incremental-md-incl-az-candidate	10	7	False	0.0013870007658307727	350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287	351.87650713548379	351.87650713548379	0.23269539563404928	2.8987989521070698	6535261.7619984802	328667.75866746641	349.32468690233014	349.32468690233014	6535261.7619984802	328667.75866746641	0.00025725514215877197	-1.6375419989445028E-05	0.0011133226169413035	26.66933325303296
incremental-md-incl-az-candidate-selected	10	7	True	0.0013870007658307727	350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287	351.87650713548379	351.87650713548379	0.23269539563404928	2.8987989521070698	6535261.7619984802	328667.75866746641	349.32468690233014	349.32468690233014	6535261.7619984802	328667.75866746641	0.00025725514215877197	-1.6375419989445028E-05	0.0011133226169413035	26.66933325303296
incremental-md-incl-az-selected	10		True	0.0013870007658307727	350.77999999999997	0.22165681500327983	2.5342180738957665	6535264.6304480312	328669.95253727114	348.92914652016287	351.87650713548379	351.87650713548379	0.23269539563404928	2.8987989521070698	6535261.7619984802	328667.75866746641	349.32468690233014	349.32468690233014	6535261.7619984802	328667.75866746641	0.00025725514215877197	-1.6375419989445028E-05	0.0011133226169413035	26.66933325303296
raw-covariance-spherical-candidate	11	0	False		400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392					6535258.7276884094	328678.15825587162	397.33556582867664	397.33556582867664	6535258.7276884094	328678.15825587162				
incremental-md-incl-az-candidate	11	0	False	0.02973282229725888	400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392	401.51375361540335	401.51375361540335	0.38033006659434132	1.2878084589458492	6535258.7276884094	328678.15825587162	397.33556582867664	397.33556582867664	6535258.7276884094	328678.15825587162	0.009083166733155474	0.0077088111252066049	-0.012940795220983681	37.502544993028749
raw-covariance-spherical-candidate	11	1	False		400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392					6535256.5768007915	328679.53574130964	397.29146881229656	397.29146881229656	6535256.5768007915	328679.53574130964				
incremental-md-incl-az-candidate	11	1	False	0.027499899142427692	400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392	401.93485584262976	401.93485584262976	0.42037812233631006	1.5218598479711616	6535256.5768007915	328679.53574130964	397.29146881229656	397.29146881229656	6535256.5768007915	328679.53574130964	0.0087095113073543742	0.0073531917831382021	-0.011437146389092767	39.53734566284831
raw-covariance-spherical-candidate	11	2	False		400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392					6535258.713912325	328678.1663610948	398.26069951138322	398.26069951138322	6535258.713912325	328678.1663610948				
incremental-md-incl-az-candidate	11	2	False	0.029241863286364439	400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392	402.41961267521788	402.41961267521788	0.37364689223962205	1.2783271100395295	6535258.713912325	328678.1663610948	398.26069951138322	398.26069951138322	6535258.713912325	328678.1663610948	0.0088449627076897866	0.007484637477461753	-0.012912212977922444	37.514189908246102
raw-covariance-spherical-candidate	11	3	False		400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392					6535254.5961259082	328671.70682857989	397.33056493664469	397.33056493664469	6535254.5961259082	328671.70682857989				
incremental-md-incl-az-candidate	11	3	False	0.029752611971088482	400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392	400.62903382558886	400.62903382558886	0.12721986418101594	2.1502576170567163	6535254.5961259082	328671.70682857989	397.33056493664469	397.33056493664469	6535254.5961259082	328671.70682857989	0.0033588732807443944	-0.0009097437656840901	-0.025483946226589893	34.850879921971497
raw-covariance-spherical-candidate	11	4	False		400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392					6535256.5630247071	328679.54384653282	398.21660249500314	398.21660249500314	6535256.5630247071	328679.54384653282				
incremental-md-incl-az-candidate	11	4	False	0.027016298519637019	400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392	402.83005228731702	402.83005228731702	0.41219614576125485	1.5135096578289957	6535256.5630247071	328679.54384653282	398.21660249500314	398.21660249500314	6535256.5630247071	328679.54384653282	0.0084569946900827104	0.0071033249253282804	-0.011455928343973021	39.550318227803565
raw-covariance-spherical-candidate	11	5	False		400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392					6535252.4452382904	328673.08431401791	397.28646792026461	397.28646792026461	6535252.4452382904	328673.08431401791				
incremental-md-incl-az-candidate	11	5	False	0.014357785758713158	400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392	401.05686462440684	401.05686462440684	0.22495057437181146	2.3361964810165796	6535252.4452382904	328673.08431401791	397.28646792026461	397.28646792026461	6535252.4452382904	328673.08431401791	0.0025669664296411989	0.00054833239535867495	-0.011242437786007642	37.400807132530318
raw-covariance-spherical-candidate	11	6	False		400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392					6535254.5823498238	328671.71493380307	398.25569861935128	398.25569861935128	6535254.5823498238	328671.71493380307				
incremental-md-incl-az-candidate	11	6	False	0.030920419340610468	400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392	401.54761801601603	401.54761801601603	0.1222828325090758	2.1286590743131137	6535254.5823498238	328671.71493380307	398.25569861935128	398.25569861935128	6535254.5823498238	328671.71493380307	0.0033758492281680402	-0.00092281877106109578	-0.026621701728446467	34.866857156990918
raw-covariance-spherical-candidate	11	7	False		400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392					6535252.4314622059	328673.09241924109	398.2116016029712	398.2116016029712	6535252.4314622059	328673.09241924109				
incremental-md-incl-az-candidate	11	7	False	0.014520373139638224	400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392	401.96448444356309	401.96448444356309	0.21781736511716573	2.3266710306950436	6535252.4314622059	328673.09241924109	398.2116016029712	398.2116016029712	6535252.4314622059	328673.09241924109	0.0025344309301128971	0.00041980598129709445	-0.011566086173875334	37.416789471080236
incremental-md-incl-az-candidate-selected	11	5	True	0.014357785758713158	400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392	401.05686462440684	401.05686462440684	0.22495057437181146	2.3361964810165796	6535252.4452382904	328673.08431401791	397.28646792026461	397.28646792026461	6535252.4452382904	328673.08431401791	0.0025669664296411989	0.00054833239535867495	-0.011242437786007642	37.400807132530318
incremental-md-incl-az-selected	11		True	0.014357785758713158	400.77999999999997	0.20943951023931953	2.6319565120074491	6535255.5795753077	328675.62533755635	397.77358371582392	401.05686462440684	401.05686462440684	0.22495057437181146	2.3361964810165796	6535252.4452382904	328673.08431401791	397.28646792026461	397.28646792026461	6535252.4452382904	328673.08431401791	0.0025669664296411989	0.00054833239535867495	-0.011242437786007642	37.400807132530318
raw-covariance-spherical-candidate	12	0	False		450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489					6535249.5469369534	328683.38651694439	446.1376454205635	446.1376454205635	6535249.5469369534	328683.38651694439				
incremental-md-incl-az-candidate	12	0	False	0.020764745945445952	450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489	451.16159510095105	451.16159510095105	0.254642914880085	1.4141822696189819	6535249.5469369534	328683.38651694439	446.1376454205635	446.1376454205635	6535249.5469369534	328683.38651694439	0.0042588071249633399	0.0023149490378682192	-0.014190939772884548	48.102934761090644
raw-covariance-spherical-candidate	12	1	False		450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489					6535247.1338549759	328684.83689957287	446.12024832589799	446.12024832589799	6535247.1338549759	328684.83689957287				
incremental-md-incl-az-candidate	12	1	False	0.013875368689421125	450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489	451.62960717159035	451.62960717159035	0.3127673538765382	1.7504183491449867	6535247.1338549759	328684.83689957287	446.12024832589799	446.12024832589799	6535247.1338549759	328684.83689957287	0.0034629674842060294	0.0024462651538215141	-0.0079660855432539535	50.297863383454157
raw-covariance-spherical-candidate	12	2	False		450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489					6535249.5412336588	328683.38924781536	447.1563974267653	447.1563974267653	6535249.5412336588	328683.38924781536				
incremental-md-incl-az-candidate	12	2	False	0.020794465005363794	450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489	452.1587829342119	452.1587829342119	0.24696687683285107	1.400994499153039	6535249.5412336588	328683.38924781536	447.1563974267653	447.1563974267653	6535249.5412336588	328683.38924781536	0.0041498371277107395	0.0021666139128601047	-0.014477962958570068	48.107109177121018
raw-covariance-spherical-candidate	12	3	False		450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489					6535245.1720525436	328676.10771950311	446.13266501555	446.13266501555	6535245.1720525436	328676.10771950311				
incremental-md-incl-az-candidate	12	3	False	0.032706733442437061	450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489	450.61799483499163	450.61799483499163	0.1439400640827129	3.4187914733867046	6535245.1720525436	328676.10771950311	446.13266501555	446.13266501555	6535245.1720525436	328676.10771950311	0.0040693958380579858	0.00073663486478692253	0.027900653262413755	45.277368034003004
raw-covariance-spherical-candidate	12	4	False		450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489					6535247.1281516813	328684.83963044384	447.13900033209978	447.13900033209978	6535247.1281516813	328684.83963044384				
incremental-md-incl-az-candidate	12	4	False	0.013666958860483908	450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489	452.61392816084151	452.61392816084151	0.30311257949338577	1.7432548174512361	6535247.1281516813	328684.83963044384	447.13900033209978	447.13900033209978	6535247.1281516813	328684.83963044384	0.003297751955244903	0.0022299723854923847	-0.0081391830247579122	50.302701345482035
raw-covariance-spherical-candidate	12	5	False		450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489					6535242.7589705661	328677.55810213159	446.11526792088449	446.11526792088449	6535242.7589705661	328677.55810213159				
incremental-md-incl-az-candidate	12	5	False	0.017402092437869627	450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489	451.09310801157955	451.09310801157955	0.23458366958690735	3.0658976616750007	6535242.7589705661	328677.55810213159	446.11526792088449	446.11526792088449	6535242.7589705661	328677.55810213159	0.0032568451235999466	0.0013021068086094267	0.01284309052476118	48.070322703172756
raw-covariance-spherical-candidate	12	6	False		450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489					6535245.166349249	328676.11045037408	447.1514170217518	447.1514170217518	6535245.166349249	328676.11045037408				
incremental-md-incl-az-candidate	12	6	False	0.033465673785268067	450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489	451.62921487110634	451.62921487110634	0.13914633278198912	3.4461442967993028	6535245.166349249	328676.11045037408	447.1514170217518	447.1514170217518	6535245.166349249	328676.11045037408	0.004045858917960222	0.00073551692895412746	0.028684247454169309	45.283682681660729
raw-covariance-spherical-candidate	12	7	False		450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489					6535242.7532672714	328677.56083300256	447.13401992708629	447.13401992708629	6535242.7532672714	328677.56083300256				
incremental-md-incl-az-candidate	12	7	False	0.017544386037442107	450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489	452.0910492662187	452.0910492662187	0.22683344820390697	3.0784234173439646	6535242.7532672714	328677.56083300256	447.13401992708629	447.13401992708629	6535242.7532672714	328677.56083300256	0.0031869492927724527	0.0011620325064826131	0.013195353260231357	48.0766454814068
incremental-md-incl-az-candidate-selected	12	4	True	0.013666958860483908	450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489	452.61392816084151	452.61392816084151	0.30311257949338577	1.7432548174512361	6535247.1281516813	328684.83963044384	447.13900033209978	447.13900033209978	6535247.1281516813	328684.83963044384	0.003297751955244903	0.0022299723854923847	-0.0081391830247579122	50.302701345482035
incremental-md-incl-az-selected	12		True	0.013666958860483908	450.77999999999997	0.21816615649929119	2.7000243528352277	6535246.1501021124	328680.47367497347	446.63583267382489	452.61392816084151	452.61392816084151	0.30311257949338577	1.7432548174512361	6535247.1281516813	328684.83963044384	447.13900033209978	447.13900033209978	6535247.1281516813	328684.83963044384	0.003297751955244903	0.0022299723854923847	-0.0081391830247579122	50.302701345482035
raw-covariance-spherical-candidate	13	0	False		500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325					6535239.9679091889	328688.04619267583	494.91213267737908	494.91213267737908	6535239.9679091889	328688.04619267583				
incremental-md-incl-az-candidate	13	0	False	0.038687291002878155	500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325	501.53602313785484	501.53602313785484	0.29198402936136952	3.7550829265453096	6535239.9679091889	328688.04619267583	494.91213267737908	494.91213267737908	6535239.9679091889	328688.04619267583	0.010231187191244776	0.0084581593869037519	0.019997896011680893	58.148153142329541
raw-covariance-spherical-candidate	13	1	False		500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325					6535237.2856132016	328689.5535515399	494.93931361346699	494.93931361346699	6535237.2856132016	328689.5535515399				
incremental-md-incl-az-candidate	13	1	False	0.03555182225635331	500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325	502.15678295130738	502.15678295130738	0.36247762225260749	3.4502987729282388	6535237.2856132016	328689.5535515399	494.93931361346699	494.93931361346699	6535237.2856132016	328689.5535515399	0.010074277797958199	0.007920416050949397	0.017557079377183982	61.215840940692786
raw-covariance-spherical-candidate	13	2	False		500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325					6535239.9761973824	328688.04088307591	496.02448801960088	496.02448801960088	6535239.9761973824	328688.04088307591				
incremental-md-incl-az-candidate	13	2	False	0.037927240234764688	500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325	502.64488803636664	502.64488803636664	0.28818924185863054	3.7774232890360029	6535239.9761973824	328688.04088307591	496.02448801960088	496.02448801960088	6535239.9761973824	328688.04088307591	0.010012971075843874	0.0083217363118059939	0.019592483337627087	58.138418843392117
raw-covariance-spherical-candidate	13	3	False		500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325					6535235.397741219	328679.91381361522	494.9073668941777	494.9073668941777	6535235.397741219	328679.91381361522				
incremental-md-incl-az-candidate	13	3	False	0.041892132630987226	500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325	503.67293374802364	503.67293374802364	0.65206038791209298	4.0392158285293256	6535235.397741219	328679.91381361522	494.9073668941777	494.9073668941777	6535235.397741219	328679.91381361522	0.017201773675307185	0.01646095980492035	0.0082293497171370689	63.025366201629495
raw-covariance-spherical-candidate	13	4	False		500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325					6535237.2939013951	328689.54824193998	496.0516689556888	496.0516689556888	6535237.2939013951	328689.54824193998				
incremental-md-incl-az-candidate	13	4	False	0.035013262820877009	500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325	503.24753285788205	503.24753285788205	0.35510669570185238	3.469347029362428	6535237.2939013951	328689.54824193998	496.0516689556888	496.0516689556888	6535237.2939013951	328689.54824193998	0.0098244347934418278	0.0077227599676266134	0.017466017946610179	61.206072425732827
raw-covariance-spherical-candidate	13	5	False		500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325					6535232.7154452316	328681.42117247928	494.93454783026561	494.93454783026561	6535232.7154452316	328681.42117247928				
incremental-md-incl-az-candidate	13	5	False	0.041726032743083299	500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325	504.27607142648935	504.27607142648935	0.68099383177952166	3.8674597674691258	6535232.7154452316	328681.42117247928	494.93454783026561	494.93454783026561	6535232.7154452316	328681.42117247928	0.016892671923521022	0.015937214333017202	0.0088960964482964755	65.115262300919539
raw-covariance-spherical-candidate	13	6	False		500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325					6535235.4060294125	328679.9085040153	496.0197222363995	496.0197222363995	6535235.4060294125	328679.9085040153				
incremental-md-incl-az-candidate	13	6	False	0.040749280711728501	500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325	504.75111454731262	504.75111454731262	0.64209599952749119	4.0470396340145731	6535235.4060294125	328679.9085040153	496.0197222363995	496.0197222363995	6535235.4060294125	328679.9085040153	0.016689405891155848	0.015970892155059424	0.0080889321576016471	63.019782706303502
raw-covariance-spherical-candidate	13	7	False		500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325					6535232.7237334251	328681.41586287937	496.04690317248742	496.04690317248742	6535232.7237334251	328681.41586287937				
incremental-md-incl-az-candidate	13	7	False	0.040602662134629569	500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325	505.33702063456889	505.33702063456889	0.66956692928955164	3.8756584447300204	6535232.7237334251	328681.41586287937	496.04690317248742	496.04690317248742	6535232.7237334251	328681.41586287937	0.016380553657125329	0.015449135448852847	0.0087729219288235072	65.108424888529527
incremental-md-incl-az-candidate-selected	13	4	True	0.035013262820877009	500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325	503.24753285788205	503.24753285788205	0.35510669570185238	3.469347029362428	6535237.2939013951	328689.54824193998	496.0516689556888	496.0516689556888	6535237.2939013951	328689.54824193998	0.0098244347934418278	0.0077227599676266134	0.017466017946610179	61.206072425732827
incremental-md-incl-az-selected	13		True	0.035013262820877009	500.77999999999997	0.2129301687433082	2.7646015351590179	6535236.345821307	328684.7310277776	495.47951792493325	503.24753285788205	503.24753285788205	0.35510669570185238	3.469347029362428	6535237.2939013951	328689.54824193998	496.0516689556888	496.0516689556888	6535237.2939013951	328689.54824193998	0.0098244347934418278	0.0077227599676266134	0.017466017946610179	61.206072425732827
raw-covariance-spherical-candidate	14	0	False		550.77999999999997	0.22863813201125716	2.7750735106709841	6535226.143555792	328688.70657152386	544.26533894124714					6535229.9844681919	328692.42882733251	543.59856101217406	543.59856101217406	6535229.9844681919	328692.42882733251				
incremental-md-incl-az-candidate	14	0	False	0.04701565005020443	550.77999999999997	0.22863813201125716	2.7750735106709841	6535226.143555792	328688.70657152386	544.26533894124714	551.95486479419401	551.95486479419401	0.23251812478670655	1.4163464809039072	6535229.9844681919	328692.42882733251	543.59856101217406	543.59856101217406	6535229.9844681919	328692.42882733251	0.010366643372407398	0.00799127061025251	-0.028657687875921489	69.062635666460906
raw-covariance-spherical-candidate	14	1	False		550.77999999999997	0.22863813201125716	2.7750735106709841	6535226.143555792	328688.70657152386	544.26533894124714					6535227.0382206868	328693.9948502591	543.7304820292195	543.7304820292195	6535227.0382206868	328693.9948502591				
incremental-md-incl-az-candidate	14	1	False	0.04041110851828842	550.77999999999997	0.22863813201125716	2.7750735106709841	6535226.143555792	328688.70657152386	544.26533894124714	552.68756197640994	552.68756197640994	0.3033092869370429	1.8342383268759357	6535227.0382206868	328693.9948502591	543.7304820292195	543.7304820292195	6535227.0382206868	328693.9948502591	0.0096591674716047845	0.006332809181042176	-0.024419082894011623	72.384234722484905
raw-covariance-spherical-candidate	14	2	False		550.77999999999997	0.22863813201125716	2.7750735106709841	6535226.143555792	328688.70657152386	544.26533894124714					6535230.0263468493	328692.40609363321	544.80372443692931	544.80372443692931	6535230.0263468493	328692.40609363321				
incremental-md-incl-az-candidate	14	2	False	0.04583964934244162	550.77999999999997	0.22863813201125716	2.7750735106709841	6535226.143555792	328688.70657152386	544.26533894124714	553.15824324447169	553.15824324447169	0.23032827754704102	1.375619504666602	6535230.0263468493	328692.40609363321	544.80372443692931	544.80372443692931	6535230.0263468493	328692.40609363321	0.01019995436668953	0.0080169229248000518	-0.027622722677400624	69.015340341249953
raw-covariance-spherical-candidate	14	3	False		550.77999999999997	0.22863813201125716	2.7750735106709841	6535226.143555792	328688.70657152386	544.26533894124714					6535225.2070122398	328683.44102648791	543.59503242851952	543.59503242851952	6535225.2070122398	328683.44102648791				
incremental-md-incl-az-candidate	14	3	False	0.018599705360867597	550.77999999999997	0.22863813201125716	2.7750735106709841	6535226.143555792	328688.70657152386	544.26533894124714	552.74704973723806	552.74704973723806	0.20872191423731123	3.845974297964319	6535225.2070122398	328683.44102648791	543.59503242851952	543.59503242851952	6535225.2070122398	328683.44102648791	0.0035895483852041062	-0.0024782926866501187	0.012531814854588319	74.748264642219269
raw-covariance-spherical-candidate	14	4	False		550.77999999999997	0.22863813201125716	2.7750735106709841	6535226.143555792	328688.70657152386	544.26533894124714					6535227.0800993443	328693.9721165598	544.93564545397476	544.93564545397476	6535227.0800993443	328693.9721165598				
incremental-md-incl-az-candidate	14	4	False	0.040153951051983786	550.77999999999997	0.22863813201125716	2.7750735106709841	6535226.143555792	328688.70657152386	544.26533894124714	553.86626020386575	553.86626020386575	0.29535808398519792	1.8016915051287199	6535227.0800993443	328693.9721165598	544.93564545397476	544.93564545397476	6535227.0800993443	328693.9721165598	0.0094735056786134121	0.0062637077991756218	-0.0244166874390217	72.336769573029329
raw-covariance-spherical-candidate	14	5	False		550.77999999999997	0.22863813201125716	2.7750735106709841	6535226.143555792	328688.70657152386	544.26533894124714					6535222.2607647348	328685.0070494145	543.72695344556496	543.72695344556496	6535222.2607647348	328685.0070494145				
incremental-md-incl-az-candidate	14	5	False	0.0049073469959888165	550.77999999999997	0.22863813201125716	2.7750735106709841	6535226.143555792	328688.70657152386	544.26533894124714	553.45512784800155	553.45512784800155	0.28173929068382642	3.391942005197397	6535222.2607647348	328685.0070494145	543.72695344556496	543.72695344556496	6535222.2607647348	328685.0070494145	0.001537918319266633	-0.0014414893684477903	-0.0019278891131513376	76.910136466568417
raw-covariance-spherical-candidate	14	6	False		550.77999999999997	0.22863813201125716	2.7750735106709841	6535226.143555792	328688.70657152386	544.26533894124714					6535225.2488908973	328683.41829278861	544.80019585327477	544.80019585327477	6535225.2488908973	328683.41829278861				
incremental-md-incl-az-candidate	14	6	False	0.020255540600096399	550.77999999999997	0.22863813201125716	2.7750735106709841	6535226.143555792	328688.70657152386	544.26533894124714	553.91137487537173	553.91137487537173	0.19543698825069758	3.8703691028274112	6535225.2488908973	328683.41829278861	544.80019585327477	544.80019585327477	6535225.2488908973	328683.41829278861	0.0037585619979352341	-0.0026200626482120182	0.013876865366624358	74.72119560276164
raw-covariance-spherical-candidate	14	7	False		550.77999999999997	0.22863813201125716	2.7750735106709841	6535226.143555792	328688.70657152386	544.26533894124714					6535222.3026433922	328684.98431571521	544.93211687032021	544.93211687032021	6535222.3026433922	328684.98431571521				
